Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.323119524575376,0.0255109822736585,PHATRDRAFT_54015,PHATRDRAFT_31544,PHATRDRAFT_28181,
4,0.323119524575376,0.0255109822732983,PHATRDRAFT_54015,PHATRDRAFT_20310,PHATRDRAFT_20318,PHATRDRAFT_21970
4,0.323119524575373,0.0255109822737527,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_5423,PHATRDRAFT_21970
4,0.323119524575376,0.0255109822732983,PHATRDRAFT_54015,PHATRDRAFT_20310,PHATRDRAFT_35691,PHATRDRAFT_21970
4,0.323119524575712,0.0255109822735752,PHATRDRAFT_54015,PHATRDRAFT_54478,PHATRDRAFT_38085,PHATRDRAFT_28181
4,0.323119524578949,0.0255109822739073,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_28181,YP_874486_AT1
4,0.323119524578949,0.0255109822739073,PHATRDRAFT_54015,PHATRDRAFT_20318,PHATRDRAFT_23723,PHATRDRAFT_28181
4,0.323119524575373,0.0255109822737527,PHATRDRAFT_54015,PHATRDRAFT_17720,PHATRDRAFT_38085,PHATRDRAFT_21970
4,0.323119524578949,0.0255109822739073,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_38085,PHATRDRAFT_28181
4,0.323119524575376,0.0255109822732983,PHATRDRAFT_54015,PHATRDRAFT_20310,PHATRDRAFT_38946,PHATRDRAFT_21970
4,0.323119524578949,0.0255109822739073,PHATRDRAFT_54015,PHATRDRAFT_17720,PHATRDRAFT_5423,PHATRDRAFT_28181
